event_id,channel,type,min,max,std
traindata_20191006_070305,sgBD1718C,strain,-1.2633234363739745e-06,5.0320183565372395e-05,1.1499530689699143e-05
traindata_20191006_070305,sgBD2324AB,strain,-8.457813438051147e-06,1.446432578330794e-06,1.8029581716674062e-06
traindata_20191006_070305,sgBD2324AT,strain,-5.526826879711269e-06,1.2360825290455877e-06,1.1753987602846e-06
traindata_20191006_070305,sgBD2324C,strain,-1.2135561747020677e-06,4.833765538625218e-05,1.1330343234155827e-05
traindata_20191006_070305,sgBD2728A,strain,-1.3132110935561202e-06,1.1708379781229716e-05,1.93742407292071e-06
traindata_20191006_070305,sgDI20ALB,strain,,,
traindata_20191006_070305,sgDI20ALL,strain,,,
traindata_20191006_070305,sgDI23ALB,strain,,,
traindata_20191006_070305,sgDI23ALL,strain,,,
traindata_20191006_070305,sgRABB,strain,-8.3301667788357e-06,5.6719170463382745e-06,1.6790342845142835e-06
traindata_20191006_070305,sgRABL,strain,-4.447932078102898e-06,6.742355014725704e-06,1.1259600916539993e-06
traindata_20191006_070305,sgRAAB,strain,-0.00015500787727270888,5.065883591280218e-05,1.1534836867584255e-05
traindata_20191006_070305,sgRAAL,strain,-5.7974193131932767e-05,3.2268796478375315e-05,4.766563921815996e-06
traindata_20191006_161155,aBD11Az,accel,-0.2204364283718186,0.24377476842005133,0.022741621410541778
traindata_20191006_161155,aBD17Ay,accel,-0.252967440779013,0.240172714984713,0.01883460708225529
traindata_20191006_161155,aBD17Az,accel,-0.3076913487834856,0.28154788415415183,0.02759434977110094
traindata_20191006_161155,aBD17Cz,accel,-1.301871154175169,1.0666885826323107,0.07092709246454448
traindata_20191006_161155,aBD23Ay,accel,-0.26060297168508423,0.24195076104483765,0.017665188209333754
traindata_20191006_161155,aBD23Az,accel,-0.3539939187225342,0.33885240806833294,0.028470644347059558
traindata_20191006_161155,aAR0910Ay,accel,-0.4766350425022717,0.3807236439243211,0.04407537532502062
traindata_20191006_161155,aAR0910Cy,accel,-0.4506063400787493,0.408498428065298,0.04796138221990751
traindata_20191006_161155,aAR1516Ay,accel,-0.4392585230353998,0.45910228185994006,0.04245855478578441
traindata_20191006_161155,aAR1516Cy,accel,-0.5333708996020129,0.40846252106120645,0.046410120548560724
traindata_20191006_161155,aAR2122Ay,accel,-0.5184693146756381,0.4958946502922949,0.04240151513782591
traindata_20191006_161155,aAR2122Cy,accel,-0.9059978393712873,1.312822287182162,0.08185078178859916
traindata_20191006_161155,sgBD1011A,strain,-3.4378349608731344e-06,3.6495295393352244e-06,6.930773173511336e-07
traindata_20191006_161155,sgBD1415A,strain,-4.035207708937978e-06,1.5523387056786246e-06,7.82409708305421e-07
traindata_20191006_161155,sgBD1718A,strain,-4.348255644230699e-06,1.1552012148787009e-06,7.690002884575278e-07
traindata_20191006_161155,sgBD1718C,strain,-1.3412012013774713e-06,2.9814838513615607e-05,5.02019433193533e-06
traindata_20191006_161155,sgBD2324AB,strain,-2.2711165517999825e-06,1.0246072402076301e-06,4.526534744567048e-07
traindata_20191006_161155,sgBD2324AT,strain,-2.039239957214853e-06,2.37882406366814e-06,4.099243633562846e-07
traindata_20191006_161155,sgBD2324C,strain,-1.5213352683509924e-06,2.7211374619005597e-05,4.739175397375735e-06
traindata_20191006_161155,sgBD2728A,strain,-9.821160395583452e-07,1.0882670697011311e-05,1.4988236203297087e-06
traindata_20191006_161155,sgDI20ALB,strain,,,
traindata_20191006_161155,sgDI20ALL,strain,,,
traindata_20191006_161155,sgDI23ALB,strain,,,
traindata_20191006_161155,sgDI23ALL,strain,,,
traindata_20191006_161155,sgRABB,strain,-1.2820139920191924e-05,5.658221518265312e-06,1.867721598909527e-06
traindata_20191006_161155,sgRABL,strain,-5.965734375063569e-06,2.9908970201338145e-06,1.0067015641832928e-06
traindata_20191006_161155,sgRAAB,strain,-0.00012736787539838134,3.512648683091773e-05,6.4224135714625265e-06
traindata_20191006_161155,sgRAAL,strain,-5.576746040791567e-05,1.638625568987364e-05,2.574850275160047e-06
traindata_20191007_070610,aBD11Az,accel,-1.6595854167630892,1.533244391760723,0.09619215566441372
traindata_20191007_070610,aBD17Ay,accel,-1.0084260766857756,1.0852188198236576,0.05081749547172374
traindata_20191007_070610,aBD17Az,accel,-2.197776486599387,2.3036928183440954,0.13449262173323934
traindata_20191007_070610,aBD17Cz,accel,-0.7539581733214326,0.8410121661154365,0.06784591589864106
traindata_20191007_070610,aBD23Ay,accel,-0.8621784933912491,0.7145560623059183,0.04852124471215972
traindata_20191007_070610,aBD23Az,accel,-2.3247909574607237,2.6516597341255084,0.13739815691534282
traindata_20191007_070610,aAR0910Ay,accel,-1.9277645790035378,1.7268752665010225,0.12250805229315347
traindata_20191007_070610,aAR0910Cy,accel,-0.7679832329068654,0.8271627817638936,0.10837269561610374
traindata_20191007_070610,aAR1516Ay,accel,-1.0090175914976187,1.0088974722622759,0.09997608020537317
traindata_20191007_070610,aAR1516Cy,accel,-0.7723502970974794,0.7491310401947737,0.0939081852139673
traindata_20191007_070610,aAR2122Ay,accel,-0.7780920546899551,0.8455923604157757,0.096823824727767
traindata_20191007_070610,aAR2122Cy,accel,-0.6790900405130378,0.8702741715309795,0.09244960164263942
traindata_20191007_070610,sgBD1011A,strain,-1.3040681809000938e-06,2.2506497679170164e-05,5.04979902600763e-06
traindata_20191007_070610,sgBD1415A,strain,-1.5455800689559624e-06,1.9965557275472665e-05,4.241006965342823e-06
traindata_20191007_070610,sgBD1718A,strain,-1.6700798058871753e-06,1.9873357361646803e-05,4.374485550986531e-06
traindata_20191007_070610,sgBD1718C,strain,-8.021109659533824e-07,2.6727180776300657e-05,6.6908816441831485e-06
traindata_20191007_070610,sgBD2324AB,strain,-5.487915963169878e-07,2.4315578326376114e-05,5.689217532061111e-06
traindata_20191007_070610,sgBD2324AT,strain,-2.76667427655163e-07,2.923581812380861e-05,7.277318090662555e-06
traindata_20191007_070610,sgBD2324C,strain,-3.9788121629819083e-07,2.202050973338965e-05,5.284040748064413e-06
traindata_20191007_070610,sgBD2728A,strain,-6.518928393439661e-07,5.369970599366776e-05,1.314855566851974e-05
traindata_20191007_070610,sgDI20ALB,strain,,,
traindata_20191007_070610,sgDI20ALL,strain,,,
traindata_20191007_070610,sgDI23ALB,strain,,,
traindata_20191007_070610,sgDI23ALL,strain,,,
traindata_20191007_070610,sgRABB,strain,-0.0001575235023151649,0.0001626231060174652,1.171405951045026e-05
traindata_20191007_070610,sgRABL,strain,-0.00014883260308658157,0.00016619179581394956,1.0642220722956301e-05
traindata_20191007_070610,sgRAAB,strain,-1.1852969234108331e-05,1.5467706373164367e-05,2.1978135383698914e-06
traindata_20191007_070610,sgRAAL,strain,-1.7234427276400965e-05,2.229683935369296e-05,2.6172341369030035e-06
traindata_20191007_160504,aBD11Az,accel,-1.8033743388921937,1.5511901245979416,0.07638539294310695
traindata_20191007_160504,aBD17Ay,accel,-1.2598511463018822,0.7594843693509623,0.04130464771744824
traindata_20191007_160504,aBD17Az,accel,-2.1242056721410556,2.0263825065394543,0.0946911803927819
traindata_20191007_160504,aBD17Cz,accel,-0.9553300833076137,0.662537324102337,0.05770508753614752
traindata_20191007_160504,aBD23Ay,accel,-0.6058052131401307,0.6058163499323388,0.03908136832271433
traindata_20191007_160504,aBD23Az,accel,-1.8574133713030185,1.6462437779568613,0.10284126138835066
traindata_20191007_160504,aAR0910Ay,accel,-1.0355087338539608,1.0217634671099838,0.09663044866544036
traindata_20191007_160504,aAR0910Cy,accel,-0.6081070199382111,0.7523187220538811,0.07776465556044079
traindata_20191007_160504,aAR1516Ay,accel,-0.778252859518044,0.718523010246589,0.08205913011675388
traindata_20191007_160504,aAR1516Cy,accel,-0.5523508983247679,0.6386595461227204,0.06926577804648212
traindata_20191007_160504,aAR2122Ay,accel,-0.7454804674905774,0.6811547122414219,0.07944890635205677
traindata_20191007_160504,aAR2122Cy,accel,-0.6382204475186387,0.6199565901147052,0.07674583933416369
traindata_20191007_160504,sgBD1011A,strain,-1.8077005257463976e-06,2.1625533106698486e-05,4.208591801576212e-06
traindata_20191007_160504,sgBD1415A,strain,-2.0425553754707218e-06,1.7941364217716577e-05,3.3827676716278206e-06
traindata_20191007_160504,sgBD1718A,strain,-2.027007483861837e-06,1.8315013773525374e-05,3.5063613459317145e-06
traindata_20191007_160504,sgBD1718C,strain,-6.278158151395161e-07,2.6382351102853963e-05,6.506273575514452e-06
traindata_20191007_160504,sgBD2324AB,strain,-7.463259082728991e-07,2.188139109630862e-05,4.705939035809157e-06
traindata_20191007_160504,sgBD2324AT,strain,-3.949114170098904e-07,2.7024856273537187e-05,6.193861589058938e-06
traindata_20191007_160504,sgBD2324C,strain,-3.445117548061703e-07,2.1814322324826435e-05,5.114752624766665e-06
traindata_20191007_160504,sgBD2728A,strain,-5.913690975257449e-07,5.2236324754086896e-05,1.1767937822827911e-05
traindata_20191007_160504,sgDI20ALB,strain,,,
traindata_20191007_160504,sgDI20ALL,strain,,,
traindata_20191007_160504,sgDI23ALB,strain,,,
traindata_20191007_160504,sgDI23ALL,strain,,,
traindata_20191007_160504,sgRABB,strain,-0.00014922066976325317,0.0001643336376438088,1.0804369308192514e-05
traindata_20191007_160504,sgRABL,strain,-0.00015262155599426327,0.00016925869806776574,9.782096676338012e-06
traindata_20191007_160504,sgRAAB,strain,-1.2306915147617368e-05,1.7324147366370326e-05,2.1655444724156274e-06
traindata_20191007_160504,sgRAAL,strain,-3.0198347507450778e-05,2.0897479675695662e-05,2.4911527838949275e-06
traindata_20191008_070545,aBD11Az,accel,-1.1107827007570623,0.9870886020835403,0.06617802183852749
traindata_20191008_070545,aBD17Ay,accel,-0.5124440681591199,0.4898361299048076,0.034676256214545655
traindata_20191008_070545,aBD17Az,accel,-1.3959415045441335,1.0475563174977178,0.07793636699515817
traindata_20191008_070545,aBD17Cz,accel,-1.1606808050729585,0.8404781961616432,0.05805101735236145
traindata_20191008_070545,aBD23Ay,accel,-0.5327537350601275,0.6638217244464727,0.03534869350637122
traindata_20191008_070545,aBD23Az,accel,-1.4207509504191034,1.0574583575134895,0.08314295962923011
traindata_20191008_070545,aAR0910Ay,accel,-0.800203198210429,0.913790904268216,0.0857984667729643
traindata_20191008_070545,aAR0910Cy,accel,-0.6920761659811819,0.6731337660440695,0.08112934389994617
traindata_20191008_070545,aAR1516Ay,accel,-0.7656932677390235,1.1059467734338266,0.07666604961819756
traindata_20191008_070545,aAR1516Cy,accel,-0.5590284305415564,0.6307869943267865,0.06947853677279502
traindata_20191008_070545,aAR2122Ay,accel,-0.6386137788331702,0.6028658982511192,0.07465574010164995
traindata_20191008_070545,aAR2122Cy,accel,-0.6538393302245014,0.5362794568372065,0.07167070856992203
traindata_20191008_070545,sgBD1011A,strain,-2.4611124711432274e-06,2.0544021334029268e-05,4.033883271945757e-06
traindata_20191008_070545,sgBD1415A,strain,-2.2958281774977082e-06,1.7478735304245454e-05,3.231710021798906e-06
traindata_20191008_070545,sgBD1718A,strain,-2.237524092116194e-06,1.79731457051687e-05,3.382615483377454e-06
traindata_20191008_070545,sgBD1718C,strain,-4.891321581485756e-07,2.7753328381456945e-05,6.813631841979553e-06
traindata_20191008_070545,sgBD2324AB,strain,-7.58017974071567e-07,2.19453754482917e-05,4.662262938087511e-06
traindata_20191008_070545,sgBD2324AT,strain,-6.265986584531737e-07,2.71256477425071e-05,6.213795790600004e-06
traindata_20191008_070545,sgBD2324C,strain,-3.585238846094121e-07,2.3065264117705364e-05,5.343997109660656e-06
traindata_20191008_070545,sgBD2728A,strain,-7.59010944826775e-07,5.3009959071084614e-05,1.202938788281378e-05
traindata_20191008_070545,sgDI20ALB,strain,,,
traindata_20191008_070545,sgDI20ALL,strain,,,
traindata_20191008_070545,sgDI23ALB,strain,,,
traindata_20191008_070545,sgDI23ALL,strain,,,
traindata_20191008_070545,sgRABB,strain,-0.00013946728695739654,0.0001351333372567712,1.0906787933959735e-05
traindata_20191008_070545,sgRABL,strain,-0.00012525398112024985,0.00014787141684745054,9.7936136618045e-06
traindata_20191008_070545,sgRAAB,strain,-1.2426622224604814e-05,1.4991570426692148e-05,1.9373801253534386e-06
traindata_20191008_070545,sgRAAL,strain,-1.9979244639338402e-05,2.015243263777335e-05,2.677899922207721e-06
traindata_20191008_160106,aBD11Az,accel,-0.4778404581563475,0.4531537837292477,0.04858329156082684
traindata_20191008_160106,aBD17Ay,accel,-0.5176002629359684,0.6104647900945498,0.049028393615858215
traindata_20191008_160106,aBD17Az,accel,-0.7423587034101622,0.6974222127846701,0.06779827934950271
traindata_20191008_160106,aBD17Cz,accel,-2.6321599310213677,2.107353418376934,0.16577736558768297
traindata_20191008_160106,aBD23Ay,accel,-0.5527805033862736,0.5747328801040856,0.04331838125930878
traindata_20191008_160106,aBD23Az,accel,-0.5944973525356871,0.5714748870645301,0.0619824717301222
traindata_20191008_160106,aAR0910Ay,accel,-0.7491612435595533,0.734703951702891,0.0916115606483788
traindata_20191008_160106,aAR0910Cy,accel,-0.8564379221986173,0.9883394214597218,0.09715375739098918
traindata_20191008_160106,aAR1516Ay,accel,-0.7033151386176321,0.6213066997384692,0.08473913591721535
traindata_20191008_160106,aAR1516Cy,accel,-0.8578341920928918,0.8339762328069341,0.10066820041847963
traindata_20191008_160106,aAR2122Ay,accel,-0.639443376346558,0.6534595284542192,0.083357248334491
traindata_20191008_160106,aAR2122Cy,accel,-1.4745794270795403,1.6633830629682496,0.16029976670684043
traindata_20191008_160106,sgBD1011A,strain,-3.029366237002789e-06,5.9288000659147655e-06,8.314646248465558e-07
traindata_20191008_160106,sgBD1415A,strain,-6.291060846979681e-06,1.6676352738315554e-06,1.2127389479390014e-06
traindata_20191008_160106,sgBD1718A,strain,-6.842674400660926e-06,1.1066224804995723e-06,1.5604546764968605e-06
traindata_20191008_160106,sgBD1718C,strain,-1.8588444453764529e-06,4.0445487078513546e-05,1.1155504868661072e-05
traindata_20191008_160106,sgBD2324AB,strain,-5.811927594931356e-06,1.5678860706985916e-06,1.3932936209046481e-06
traindata_20191008_160106,sgBD2324AT,strain,-5.152688298117452e-06,2.7355009979213715e-06,8.611218863754953e-07
traindata_20191008_160106,sgBD2324C,strain,-1.6516559819916283e-06,4.178221448370085e-05,1.1090390923109297e-05
traindata_20191008_160106,sgBD2728A,strain,-2.010345640686634e-06,1.4202410617497737e-05,2.6026931175804657e-06
traindata_20191008_160106,sgDI20ALB,strain,,,
traindata_20191008_160106,sgDI20ALL,strain,,,
traindata_20191008_160106,sgDI23ALB,strain,,,
traindata_20191008_160106,sgDI23ALL,strain,,,
traindata_20191008_160106,sgRABB,strain,-6.1229962928898015e-06,5.875881689609242e-06,1.8959980305042074e-06
traindata_20191008_160106,sgRABL,strain,-4.6788031529505704e-06,4.597982243063656e-06,1.1304701577296324e-06
traindata_20191008_160106,sgRAAB,strain,-0.0001813700238623917,8.807022326674571e-05,1.1209097985455232e-05
traindata_20191008_160106,sgRAAL,strain,-5.7019735854865516e-05,3.815561152638143e-05,4.862387093370576e-06
traindata_20191009_070543,aBD11Az,accel,-0.8765327383708024,0.9168463933700747,0.07803450853286475
traindata_20191009_070543,aBD17Ay,accel,-0.6209217681863798,0.6540124800631222,0.0423215079506272
traindata_20191009_070543,aBD17Az,accel,-1.4740076158887574,1.9245545566522906,0.08750226645760012
traindata_20191009_070543,aBD17Cz,accel,-0.7564427210531344,0.7607142067564915,0.05712342004084679
traindata_20191009_070543,aBD23Ay,accel,-0.6877263732989533,0.5966716941759178,0.03992603163920276
traindata_20191009_070543,aBD23Az,accel,-2.068644732403637,1.8559634719502927,0.09690153379414838
traindata_20191009_070543,aAR0910Ay,accel,-1.0676827558994697,1.014177868556323,0.08394751936389182
traindata_20191009_070543,aAR0910Cy,accel,-0.6429825038107149,0.6399395452365904,0.0708834938075911
traindata_20191009_070543,aAR1516Ay,accel,-0.7403528000582578,0.7390850558760995,0.0746974757251937
traindata_20191009_070543,aAR1516Cy,accel,-0.610714340335133,0.59926997706514,0.06863538979468797
traindata_20191009_070543,aAR2122Ay,accel,-0.6208583858339523,0.6239213307255144,0.07116712756112714
traindata_20191009_070543,aAR2122Cy,accel,-0.6217876156302804,0.5832561207226398,0.07060231984785277
traindata_20191009_070543,sgBD1011A,strain,-1.3829305160962722e-06,2.2814627503099736e-05,4.72586695905765e-06
traindata_20191009_070543,sgBD1415A,strain,-1.4217764942749784e-06,2.0373717086852676e-05,4.058918952824163e-06
traindata_20191009_070543,sgBD1718A,strain,-1.3933933787832069e-06,2.089204501171178e-05,4.239945683608934e-06
traindata_20191009_070543,sgBD1718C,strain,-6.612535262477378e-07,2.5803997162769264e-05,6.203213346674798e-06
traindata_20191009_070543,sgBD2324AB,strain,-6.654446320283338e-07,2.549627935239705e-05,5.505994717428072e-06
traindata_20191009_070543,sgBD2324AT,strain,-4.811676793375061e-07,3.0291641341305054e-05,7.0950144713626795e-06
traindata_20191009_070543,sgBD2324C,strain,-3.843655330605005e-07,2.0911461057607488e-05,4.826235489978765e-06
traindata_20191009_070543,sgBD2728A,strain,-3.874963164036873e-07,5.510051938176284e-05,1.2826760717807293e-05
traindata_20191009_070543,sgDI20ALB,strain,,,
traindata_20191009_070543,sgDI20ALL,strain,,,
traindata_20191009_070543,sgDI23ALB,strain,,,
traindata_20191009_070543,sgDI23ALL,strain,,,
traindata_20191009_070543,sgRABB,strain,-0.00013301541404330778,0.00013500938913180063,1.043449001594109e-05
traindata_20191009_070543,sgRABL,strain,-0.00012664922447152654,0.00014787155245312423,9.731468799767805e-06
traindata_20191009_070543,sgRAAB,strain,-1.5379900854118735e-05,1.7816141790943495e-05,2.174093224092003e-06
traindata_20191009_070543,sgRAAL,strain,-4.422019723983287e-05,2.018836324341487e-05,2.786281317190481e-06
traindata_20191009_160458,aBD11Az,accel,-1.5016910456083732,1.3442949795497199,0.08517798781036781
traindata_20191009_160458,aBD17Ay,accel,-1.2234716773722982,1.1575091692505644,0.06448479746987312
traindata_20191009_160458,aBD17Az,accel,-2.2119049932049957,1.6833142356600317,0.10828914593962868
traindata_20191009_160458,aBD17Cz,accel,-2.2776135748982718,2.034594855150127,0.14391394359807017
traindata_20191009_160458,aBD23Ay,accel,-1.4354773541390085,1.2599294027296901,0.0593666385161958
traindata_20191009_160458,aBD23Az,accel,-2.8770426731058323,1.958107843346738,0.1204930020491809
traindata_20191009_160458,aAR0910Ay,accel,-1.022147353953175,1.3986850838599771,0.1131385995378404
traindata_20191009_160458,aAR0910Cy,accel,-0.9097051264758115,0.8785987714924024,0.102713277575391
traindata_20191009_160458,aAR1516Ay,accel,-1.0416654924611624,0.8476190778400391,0.10590055449400843
traindata_20191009_160458,aAR1516Cy,accel,-0.7804419920359922,0.8258612696950175,0.10934344143578416
traindata_20191009_160458,aAR2122Ay,accel,-0.7259103887860539,0.9133169145124154,0.09789891935290969
traindata_20191009_160458,aAR2122Cy,accel,-1.222327508451209,1.3976224453364714,0.15770384054515052
traindata_20191009_160458,sgBD1011A,strain,-3.2492092662033604e-06,2.012142312650476e-05,3.272972322914442e-06
traindata_20191009_160458,sgBD1415A,strain,-5.451247364054498e-06,1.5734180350346076e-05,2.778861133342892e-06
traindata_20191009_160458,sgBD1718A,strain,-6.335058724238498e-06,1.6033614276663268e-05,2.9972070512427445e-06
traindata_20191009_160458,sgBD1718C,strain,-1.2231951422694886e-06,4.385886534909471e-05,1.1161640097381431e-05
traindata_20191009_160458,sgBD2324AB,strain,-4.755085857788548e-06,2.0093514882265213e-05,3.892954989046703e-06
traindata_20191009_160458,sgBD2324AT,strain,-2.712106818348172e-06,2.5360916179992133e-05,4.984657644630941e-06
traindata_20191009_160458,sgBD2324C,strain,-1.601805751172815e-06,4.1341127413478446e-05,1.050585116898494e-05
traindata_20191009_160458,sgBD2728A,strain,-1.204889565696479e-06,5.0298320955346554e-05,9.838816662070422e-06
traindata_20191009_160458,sgDI20ALB,strain,,,
traindata_20191009_160458,sgDI20ALL,strain,,,
traindata_20191009_160458,sgDI23ALB,strain,,,
traindata_20191009_160458,sgDI23ALL,strain,,,
traindata_20191009_160458,sgRABB,strain,-0.00016342519129396464,0.0001679836669612646,9.725468062626022e-06
traindata_20191009_160458,sgRABL,strain,-0.00015502611679398491,0.00017785486192792952,8.912385960128295e-06
traindata_20191009_160458,sgRAAB,strain,-0.00013951858900986653,4.9447432967534075e-05,1.1458819640776536e-05
traindata_20191009_160458,sgRAAL,strain,-5.2435046071854084e-05,3.532774281007782e-05,5.2116489967581195e-06
traindata_20191010_070627,aBD11Az,accel,-1.091098961102143,1.2919675874969316,0.08118472671988818
traindata_20191010_070627,aBD17Ay,accel,-1.2007017895307557,0.6481379488256163,0.05014221150132301
traindata_20191010_070627,aBD17Az,accel,-2.7130840756690646,2.577853099305111,0.09476340459565273
traindata_20191010_070627,aBD17Cz,accel,-1.8719932382565574,1.970521432133184,0.16296545434095963
traindata_20191010_070627,aBD23Ay,accel,-0.7355813871532991,0.5866601349054775,0.045294156860603715
traindata_20191010_070627,aBD23Az,accel,-2.1762916016035745,3.289683222654095,0.0938927523064011
traindata_20191010_070627,aAR0910Ay,accel,-1.2474619853423736,1.076120933210362,0.12305688894913479
traindata_20191010_070627,aAR0910Cy,accel,-0.9684398559002979,0.8494002997223299,0.12020150945047513
traindata_20191010_070627,aAR1516Ay,accel,-0.9458483246663106,0.9504238833236611,0.11205598028594688
traindata_20191010_070627,aAR1516Cy,accel,-0.865994706960811,0.7947449979471741,0.11284651533237107
traindata_20191010_070627,aAR2122Ay,accel,-0.8666610235770271,0.7671500922979878,0.10683472951513517
traindata_20191010_070627,aAR2122Cy,accel,-1.3682337801714757,1.41770885136533,0.14223362501584583
traindata_20191010_070627,sgBD1011A,strain,-4.556986276184544e-06,2.2348313762885028e-05,4.335948671855681e-06
traindata_20191010_070627,sgBD1415A,strain,-8.592582265596986e-06,1.9225997432555e-05,4.1735115628017744e-06
traindata_20191010_070627,sgBD1718A,strain,-9.485424276582612e-06,1.9382102152729308e-05,4.461413938895881e-06
traindata_20191010_070627,sgBD1718C,strain,-1.1230828838447622e-06,4.3489123220357274e-05,1.0407834827894926e-05
traindata_20191010_070627,sgBD2324AB,strain,-8.076973571801473e-06,2.3534110807317174e-05,5.292094350239942e-06
traindata_20191010_070627,sgBD2324AT,strain,-5.992270890399587e-06,2.8769325512429804e-05,6.3888982407096115e-06
traindata_20191010_070627,sgBD2324C,strain,-1.292932902150401e-06,4.080119779947751e-05,9.706277874028313e-06
traindata_20191010_070627,sgBD2728A,strain,-2.756847560915574e-06,5.386262020426523e-05,1.0978195046636044e-05
traindata_20191010_070627,sgDI20ALB,strain,,,
traindata_20191010_070627,sgDI20ALL,strain,,,
traindata_20191010_070627,sgDI23ALB,strain,,,
traindata_20191010_070627,sgDI23ALL,strain,,,
traindata_20191010_070627,sgRABB,strain,-0.0001462088887197956,0.00015685250645488443,9.13155936719527e-06
traindata_20191010_070627,sgRABL,strain,-0.00014560125141524087,0.00016296221124223738,8.30332777978337e-06
traindata_20191010_070627,sgRAAB,strain,-0.00015795768674658334,4.173610807418993e-05,1.0509625168202663e-05
traindata_20191010_070627,sgRAAL,strain,-5.730941976734125e-05,3.546312479099237e-05,4.903872949935064e-06
traindata_20191010_160503,aBD11Az,accel,-0.46664945102977673,0.4955284896097983,0.05854487027890936
traindata_20191010_160503,aBD17Ay,accel,-0.609918506549451,0.4185577822770527,0.04395423438701487
traindata_20191010_160503,aBD17Az,accel,-0.7154434689517631,0.6621697265429151,0.06984088285304459
traindata_20191010_160503,aBD17Cz,accel,-2.19447453067983,2.2043687029747394,0.18457692934628814
traindata_20191010_160503,aBD23Ay,accel,-0.38108423126195434,0.371597919970904,0.03652036763288639
traindata_20191010_160503,aBD23Az,accel,-0.5630586874683191,0.612665638272061,0.06251775598307781
traindata_20191010_160503,aAR0910Ay,accel,-0.7952543536307063,0.7857740809575595,0.09018146621205267
traindata_20191010_160503,aAR0910Cy,accel,-0.8144663060274934,1.017052171650649,0.10225195952570562
traindata_20191010_160503,aAR1516Ay,accel,-0.6833818490892877,0.6943023957932213,0.0868330344270439
traindata_20191010_160503,aAR1516Cy,accel,-0.908743266171607,0.9386663990878711,0.09866465188426478
traindata_20191010_160503,aAR2122Ay,accel,-0.7126184950712326,0.7664051791080523,0.0886482677164991
traindata_20191010_160503,aAR2122Cy,accel,-1.327846912159703,1.2563079556217873,0.14830445390318048
traindata_20191010_160503,sgBD1011A,strain,-7.216309598295778e-06,2.1476866581299106e-06,1.5225805235116026e-06
traindata_20191010_160503,sgBD1415A,strain,-1.0635518730359057e-05,4.7086805478378877e-07,2.434652993102202e-06
traindata_20191010_160503,sgBD1718A,strain,-1.0072625430576951e-05,5.058500746258401e-07,2.461391187703417e-06
traindata_20191010_160503,sgBD1718C,strain,-9.797991896504576e-07,5.231031210912009e-05,1.2931981175514785e-05
traindata_20191010_160503,sgBD2324AB,strain,-6.3590065758418926e-06,3.2829453321106734e-07,1.4449511915407e-06
traindata_20191010_160503,sgBD2324AT,strain,-4.001012179819405e-06,5.604141135824449e-07,7.787162691946244e-07
traindata_20191010_160503,sgBD2324C,strain,-1.3676900763385223e-06,4.789015242260018e-05,1.2049635039208913e-05
traindata_20191010_160503,sgBD2728A,strain,-2.0482418915446004e-06,1.2918321141236976e-05,2.814071428735357e-06
traindata_20191010_160503,sgDI20ALB,strain,,,
traindata_20191010_160503,sgDI20ALL,strain,,,
traindata_20191010_160503,sgDI23ALB,strain,,,
traindata_20191010_160503,sgDI23ALL,strain,,,
traindata_20191010_160503,sgRABB,strain,-1.5878928531792788e-05,1.2547793885763023e-05,1.8634461737740023e-06
traindata_20191010_160503,sgRABL,strain,-1.7601418884301238e-05,1.437892886408789e-05,1.5929008394993829e-06
traindata_20191010_160503,sgRAAB,strain,-0.00014270577840342838,6.732628096785272e-05,1.0697253214624376e-05
traindata_20191010_160503,sgRAAL,strain,-4.6686902369411635e-05,5.055261084994787e-05,4.666530709315662e-06
traindata_20191011_070543,aBD11Az,accel,-0.9808384140191175,1.3033769513732232,0.06929560797259318
traindata_20191011_070543,aBD17Ay,accel,-0.6146577408964891,0.6128212842124763,0.03531797236161584
traindata_20191011_070543,aBD17Az,accel,-0.9105893585828454,1.156199911655367,0.07836169165315944
traindata_20191011_070543,aBD17Cz,accel,-0.7018783612997707,0.8634416475839573,0.05760545079404578
traindata_20191011_070543,aBD23Ay,accel,-0.6306081243684276,0.5157048590110488,0.03539567811211949
traindata_20191011_070543,aBD23Az,accel,-1.107735538700215,1.112920206366203,0.09339015644384226
traindata_20191011_070543,aAR0910Ay,accel,-0.775407016437111,1.0150204968601817,0.0829912527506798
traindata_20191011_070543,aAR0910Cy,accel,-0.6237312391861137,0.6755902307307547,0.07216449251067066
traindata_20191011_070543,aAR1516Ay,accel,-0.668722219625532,0.6904336679366944,0.07041000306523632
traindata_20191011_070543,aAR1516Cy,accel,-0.602023515219308,0.6547001221022516,0.06820227186388263
traindata_20191011_070543,aAR2122Ay,accel,-0.6451735122185244,0.6591330734470141,0.06805545739835532
traindata_20191011_070543,aAR2122Cy,accel,-0.639849674101814,0.6922869695862023,0.06855427927450633
traindata_20191011_070543,sgBD1011A,strain,-1.7747464666856782e-06,2.178103132890411e-05,4.087996390544701e-06
traindata_20191011_070543,sgBD1415A,strain,-1.5623003402399452e-06,1.719427552563452e-05,3.238796469281046e-06
traindata_20191011_070543,sgBD1718A,strain,-2.0649473721435965e-06,1.7830699005791993e-05,3.3733657656044634e-06
traindata_20191011_070543,sgBD1718C,strain,-5.686222927856052e-07,2.804931108228736e-05,7.146758762074424e-06
traindata_20191011_070543,sgBD2324AB,strain,-6.072064256311622e-07,2.205839313110575e-05,4.600779291551009e-06
